Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
4replicas_scenario114_2500rps,4,4_iBench_CPU_pods,114,2500,2500.0021167889777,0.143,0.134,0.0,0.218,0.249,0.34,3.802,0
4replicas_scenario121_2500rps,4,1_stress-ng_l3_pod,121,2500,2499.998924176237,0.111,0.104,0.0,0.146,0.166,0.251,2.958,0
4replicas_scenario122_2500rps,4,2_stress-ng_l3_pods,122,2500,2499.9953977899117,0.331,0.253,0.0,0.612,0.72,0.959,7.958,0
4replicas_scenario123_2500rps,4,3_stress-ng_l3_pods,123,2500,2499.9951738287614,0.301,0.179,0.0,0.63,0.761,1.105,12.082,0
4replicas_scenario124_2500rps,4,4_stress-ng_l3_pods,124,2500,2499.9853807799336,0.423,0.405,0.0,0.684,0.798,1.127,7.453,0
4replicas_scenario131_2500rps,4,1_iBench_memBW_pod,131,2500,2500.0033880398983,0.093,0.089,0.0,0.115,0.127,0.174,2.831,0
4replicas_scenario132_2500rps,4,2_iBench_memBW_pods,132,2500,2500.002948426696,0.098,0.092,0.0,0.125,0.142,0.201,3.94,0
4replicas_scenario133_2500rps,4,3_iBench_memBW_pods,133,2500,2500.0041494374427,0.111,0.097,0.0,0.16,0.188,0.27,3.995,0
4replicas_scenario134_2500rps,4,4_iBench_memBW_pods,134,2500,2500.002950197926,0.173,0.166,0.0,0.253,0.287,0.388,4.279,0
4replicas_scenario100_3500rps,4,BaselineB0,100,3500,3499.988620335618,0.091,0.083,0.0,0.117,0.132,0.205,2.821,0
4replicas_scenario111_3500rps,4,1_iBench_CPU_pod,111,3500,3500.0022372557546,0.099,0.085,0.0,0.139,0.185,0.302,3.102,0
4replicas_scenario112_3500rps,4,2_iBench_CPU_pods,112,3500,3500.003043894314,0.138,0.106,0.0,0.236,0.276,0.4,3.428,0
4replicas_scenario113_3500rps,4,3_iBench_CPU_pods,113,3500,3500.002250985576,0.169,0.162,0.0,0.264,0.303,0.463,4.302,0
4replicas_scenario114_3500rps,4,4_iBench_CPU_pods,114,3500,3500.0044712930594,0.176,0.167,0.0,0.273,0.314,0.495,4.281,0
4replicas_scenario121_3500rps,4,1_stress-ng_l3_pod,121,3500,3500.006185506861,0.117,0.108,0.0,0.169,0.196,0.307,4.063,0
4replicas_scenario122_3500rps,4,2_stress-ng_l3_pods,122,3500,3500.004590648372,0.198,0.138,0.0,0.426,0.572,0.808,6.669,0
4replicas_scenario123_3500rps,4,3_stress-ng_l3_pods,123,3500,3499.9949048298854,0.395,0.3,0.0,0.724,0.934,1.88,16.415,0
4replicas_scenario124_3500rps,4,4_stress-ng_l3_pods,124,3500,3499.9813149803076,0.439,0.364,0.0,0.796,1.004,1.907,14.285,0
4replicas_scenario131_3500rps,4,1_iBench_memBW_pod,131,3500,3500.0226319520866,0.096,0.087,0.0,0.128,0.148,0.228,3.64,0
4replicas_scenario132_3500rps,4,2_iBench_memBW_pods,132,3500,3500.007758019974,0.135,0.107,0.0,0.226,0.27,0.401,4.117,0
4replicas_scenario133_3500rps,4,3_iBench_memBW_pods,133,3500,3500.0055198198165,0.108,0.096,0.0,0.15,0.176,0.274,3.917,0
4replicas_scenario134_3500rps,4,4_iBench_memBW_pods,134,3500,3500.004029692432,0.124,0.104,0.0,0.191,0.231,0.35,6.221,0
